run_id,split,method,state_id,p,theta,c_true,c_hat,n_true,n_hat,abs_err_c,abs_err_n,rmse_c,rmse_n,ci90_low,ci90_high,ci95_low,ci95_high,covered90,covered95,shots_used,abstained,shift_score,backend,noise,policy
run_7_sweep_sim_adaptive,test,fixed_nn_naive,test_0015,0.5263157894736842,0.5497787143782138,0.25792294121242215,0.14493094384670258,0.1221388565380433,0.0690264105796814,0.11299199736571958,0.0531124459583619,0.08351288453028025,0.05102502311784708,0.0013066595657957314,0.2885552281276094,-0.02671759102560073,0.3165794787190059,1,1,2000,1,0.03010484747355543,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_scaled_conformal,test_0015,0.5263157894736842,0.5497787143782138,0.25792294121242215,0.14493094384670258,0.1221388565380433,0.0690264105796814,0.11299199736571958,0.0531124459583619,0.08351288453028025,0.05102502311784708,0.007470889110905099,0.28239099858250005,-0.01946681507565623,0.3093287027690614,1,1,2000,1,0.03010484747355543,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_conformal,test_0016,0.3157894736842105,0.15707963267948966,0.0,-0.03950346261262894,0.0,0.049922600388526917,0.03950346261262894,0.049922600388526917,0.08351288453028025,0.05102502311784708,-0.1908721315547829,0.11186520632952501,-0.22641174228480854,0.14740481705955066,1,1,2000,1,0.019590897835789257,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_naive,test_0016,0.3157894736842105,0.15707963267948966,0.0,-0.03950346261262894,0.0,0.049922600388526917,0.03950346261262894,0.049922600388526917,0.08351288453028025,0.05102502311784708,-0.18312774689353578,0.10412082166827791,-0.21115199748493224,0.13214507225967437,1,1,2000,1,0.019590897835789257,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_scaled_conformal,test_0016,0.3157894736842105,0.15707963267948966,0.0,-0.03950346261262894,0.0,0.049922600388526917,0.03950346261262894,0.049922600388526917,0.08351288453028025,0.05102502311784708,-0.1242663244617313,0.04525939923647343,-0.14087709115236074,0.06187016592710286,1,1,2000,1,0.019590897835789257,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_conformal,test_0017,1.0,0.2748893571891069,0.5224985647159489,0.6213667988777161,0.26124928235797445,0.28328943252563477,0.09886823416176715,0.02204015016766031,0.08351288453028025,0.05102502311784708,0.4699981299355621,0.77273546781987,0.43445851920553646,0.8082750785498957,1,1,2000,1,0.01857634773816771,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_naive,test_0017,1.0,0.2748893571891069,0.5224985647159489,0.6213667988777161,0.26124928235797445,0.28328943252563477,0.09886823416176715,0.02204015016766031,0.08351288453028025,0.05102502311784708,0.4777425145968092,0.7649910831586229,0.44971826400541276,0.7930153337500194,1,1,2000,1,0.01857634773816771,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_scaled_conformal,test_0017,1.0,0.2748893571891069,0.5224985647159489,0.6213667988777161,0.26124928235797445,0.28328943252563477,0.09886823416176715,0.02204015016766031,0.08351288453028025,0.05102502311784708,0.43685213043805293,0.8058814673173792,0.4006932509289304,0.8420403468265018,1,1,2000,1,0.01857634773816771,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_conformal,test_0018,0.7368421052631579,0.15707963267948966,0.18703660185852092,0.20683211088180542,0.06411970154197574,0.13137851655483246,0.019795509023284502,0.06725881501285672,0.08351288453028025,0.05102502311784708,0.05546344193965147,0.35820077982395937,0.01992383120962582,0.393740390553985,1,1,2000,1,0.025646803400248823,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_naive,test_0018,0.7368421052631579,0.15707963267948966,0.18703660185852092,0.20683211088180542,0.06411970154197574,0.13137851655483246,0.019795509023284502,0.06725881501285672,0.08351288453028025,0.05102502311784708,0.06320782660089858,0.35045639516271226,0.035183576009502116,0.3784806457541087,1,1,2000,1,0.025646803400248823,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_scaled_conformal,test_0018,0.7368421052631579,0.15707963267948966,0.18703660185852092,0.20683211088180542,0.06411970154197574,0.13137851655483246,0.019795509023284502,0.06725881501285672,0.08351288453028025,0.05102502311784708,0.08993477650634726,0.32372944525726355,0.06702669735814665,0.3466375244054642,1,1,2000,1,0.025646803400248823,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_conformal,test_0019,0.21052631578947367,0.15707963267948966,0.0,-0.04137497395277023,0.0,0.04215018451213837,0.04137497395277023,0.04215018451213837,0.08351288453028025,0.05102502311784708,-0.19274364289492418,0.10999369498938372,-0.22828325362494983,0.14553330571940937,1,1,2000,1,0.024766144624853843,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_naive,test_0019,0.21052631578947367,0.15707963267948966,0.0,-0.04137497395277023,0.0,0.04215018451213837,0.04137497395277023,0.04215018451213837,0.08351288453028025,0.05102502311784708,-0.18499925823367708,0.10224931032813661,-0.21302350882507354,0.13027356091953307,1,1,2000,1,0.024766144624853843,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_scaled_conformal,test_0019,0.21052631578947367,0.15707963267948966,0.0,-0.04137497395277023,0.0,0.04215018451213837,0.04137497395277023,0.04215018451213837,0.08351288453028025,0.05102502311784708,-0.14350623757668604,0.060756289671145575,-0.16352064665711752,0.08077069875157705,1,1,2000,1,0.024766144624853843,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_conformal,test_0020,0.6842105263157894,0.43196898986859655,0.4002136661052792,0.44726940989494324,0.1861961368653877,0.19318310916423798,0.04705574378966404,0.006986972298850286,0.08351288453028025,0.05102502311784708,0.2959007409527893,0.5986380788370972,0.26036113022276364,0.6341776895671228,1,1,2000,1,0.020071018261037073,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_naive,test_0020,0.6842105263157894,0.43196898986859655,0.4002136661052792,0.44726940989494324,0.1861961368653877,0.19318310916423798,0.04705574378966404,0.006986972298850286,0.08351288453028025,0.05102502311784708,0.3036451256140364,0.59089369417585,0.27562087502263993,0.6189179447672466,1,1,2000,1,0.020071018261037073,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_scaled_conformal,test_0020,0.6842105263157894,0.43196898986859655,0.4002136661052792,0.44726940989494324,0.1861961368653877,0.19318310916423798,0.04705574378966404,0.006986972298850286,0.08351288453028025,0.05102502311784708,0.25561296587470617,0.6389258539151803,0.21805453041221182,0.6764842893776747,1,1,2000,1,0.020071018261037073,sim,ideal,fixed
run_7_sweep_sim_adaptive,test,fixed_nn_conformal,test_0021,0.5789473684210527,0.23561944901923448,0.16725965779878046,0.193577378988266,0.056190750209944976,0.060164764523506165,0.026317721189485527,0.003974014313561189,0.08351288453028025,0.05102502311784708,0.04220871004611204,0.34494604793041994,0.006669099316086391,0.3804856586604456,1,1,2000,1,0.021746518808832042,sim,ideal,fixed
