backend,method,policy,seed,shots,g,g_grid,split,state_id,p,theta,c_true,c_hat,n_true,n_hat,abs_err_c,abs_err_n,rmse_c,rmse_n,ci90_low,ci90_high,ci95_low,ci95_high,covered90,covered95,shots_used,abstained,shift_score,noise,run_id,timestamp_utc,code_version,run_dir
sim,fixed_nn_naive,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0003,0.9473684210526315,0.7461282552275759,0.9182133337015687,-0.6750971660154071,0.45906723389869136,-0.3894595943882997,1.5933104997169758,0.8485268282869911,0.5369029707141694,0.287854497860712,-1.6960786571597959,0.3458843251289815,-1.895294557870896,0.5451002258400818,0,0,128,1,0.45135071511339975,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_scaled_conformal,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0003,0.9473684210526315,0.7461282552275759,0.9182133337015687,-0.6750971660154071,0.45906723389869136,-0.3894595943882997,1.5933104997169758,0.8485268282869911,0.5369029707141694,0.287854497860712,-2.0553294536576607,0.7051351216268466,-2.0553294536576607,0.7051351216268466,0,0,128,1,0.45135071511339975,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_conformal,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0004,0.9473684210526315,0.039269908169872414,0.07226495659143614,-0.346998872352695,0.026253897673535153,-0.20636459428941067,0.41926382894413117,0.23261849196294582,0.5369029707141694,0.287854497860712,-1.727231159997212,1.0332334152918219,-1.727231159997212,1.0332334152918219,1,1,128,1,0.2860356071239939,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_naive,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0004,0.9473684210526315,0.039269908169872414,0.07226495659143614,-0.346998872352695,0.026253897673535153,-0.20636459428941067,0.41926382894413117,0.23261849196294582,0.5369029707141694,0.287854497860712,-1.3679803634970837,0.6739826187916936,-1.5671962642081838,0.8731985195027939,1,1,128,1,0.2860356071239939,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_scaled_conformal,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0004,0.9473684210526315,0.039269908169872414,0.07226495659143614,-0.346998872352695,0.026253897673535153,-0.20636459428941067,0.41926382894413117,0.23261849196294582,0.5369029707141694,0.287854497860712,-1.7272311599949486,1.0332334152895588,-1.7272311599949486,1.0332334152895588,1,1,128,1,0.2860356071239939,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_conformal,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0005,0.3157894736842105,0.7068583470577035,0.0,-0.1389313421340353,0.0,-0.0705831189988673,0.1389313421340353,0.0705831189988673,0.5369029707141694,0.287854497860712,-1.5191636297785522,1.2413009455104818,-1.5191636297785522,1.2413009455104818,1,1,128,1,0.4718970541025829,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_naive,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0005,0.3157894736842105,0.7068583470577035,0.0,-0.1389313421340353,0.0,-0.0705831189988673,0.1389313421340353,0.0705831189988673,0.5369029707141694,0.287854497860712,-1.1599128332784239,0.8820501490103534,-1.3591287339895242,1.0812660497214537,1,1,128,1,0.4718970541025829,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_scaled_conformal,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0005,0.3157894736842105,0.7068583470577035,0.0,-0.1389313421340353,0.0,-0.0705831189988673,0.1389313421340353,0.0705831189988673,0.5369029707141694,0.287854497860712,-1.519163629776289,1.2413009455082185,-1.519163629776289,1.2413009455082185,1,1,128,1,0.4718970541025829,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_conformal,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0006,0.3684210526315789,0.2748893571891069,0.027499924458734226,-0.11195323015428911,0.007600117819467077,-0.060540389896094914,0.13945315461302332,0.06814050771556199,0.5369029707141694,0.287854497860712,-1.4921855177988061,1.2682790574902278,-1.4921855177988061,1.2682790574902278,1,1,128,1,0.36243890029188286,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_naive,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0006,0.3684210526315789,0.2748893571891069,0.027499924458734226,-0.11195323015428911,0.007600117819467077,-0.060540389896094914,0.13945315461302332,0.06814050771556199,0.5369029707141694,0.287854497860712,-1.1329347212986778,0.9090282609900995,-1.332150622009778,1.1082441617011998,1,1,128,1,0.36243890029188286,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_scaled_conformal,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0006,0.3684210526315789,0.2748893571891069,0.027499924458734226,-0.11195323015428911,0.007600117819467077,-0.060540389896094914,0.13945315461302332,0.06814050771556199,0.5369029707141694,0.287854497860712,-1.4921855177965428,1.2682790574879645,-1.4921855177965428,1.2682790574879645,1,1,128,1,0.36243890029188286,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_conformal,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0007,0.8421052631578947,0.39269908169872414,0.5396341224844705,0.16305510003173415,0.2595610046674608,0.1118493005880759,0.37657902245273633,0.1477117040793849,0.5369029707141694,0.287854497860712,-1.2171771876127828,1.5432873876762512,-1.2171771876127828,1.5432873876762512,1,1,128,1,0.4280016198522586,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_naive,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0007,0.8421052631578947,0.39269908169872414,0.5396341224844705,0.16305510003173415,0.2595610046674608,0.1118493005880759,0.37657902245273633,0.1477117040793849,0.5369029707141694,0.287854497860712,-0.8579263911126545,1.1840365911761228,-1.0571422918237547,1.383252491887223,1,1,128,1,0.4280016198522586,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_scaled_conformal,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0007,0.8421052631578947,0.39269908169872414,0.5396341224844705,0.16305510003173415,0.2595610046674608,0.1118493005880759,0.37657902245273633,0.1477117040793849,0.5369029707141694,0.287854497860712,-1.2171771876105195,1.5432873876739879,-1.2171771876105195,1.5432873876739879,1,1,128,1,0.4280016198522586,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_conformal,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0008,1.0,0.039269908169872414,0.07845909572784497,0.03434967130460706,0.03922954786392248,-0.011154774566154387,0.04410942442323791,0.050384322430076865,0.5369029707141694,0.287854497860712,-1.34588261633991,1.414581958949124,-1.34588261633991,1.414581958949124,1,1,128,1,0.29419651318766155,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_naive,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0008,1.0,0.039269908169872414,0.07845909572784497,0.03434967130460706,0.03922954786392248,-0.011154774566154387,0.04410942442323791,0.050384322430076865,0.5369029707141694,0.287854497860712,-0.9866318198397815,1.0553311624489956,-1.185847720550882,1.254547063160096,1,1,128,1,0.29419651318766155,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_scaled_conformal,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0008,1.0,0.039269908169872414,0.07845909572784497,0.03434967130460706,0.03922954786392248,-0.011154774566154387,0.04410942442323791,0.050384322430076865,0.5369029707141694,0.287854497860712,-1.3458826163376467,1.4145819589468607,-1.3458826163376467,1.4145819589468607,1,1,128,1,0.29419651318766155,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_conformal,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0009,0.0,0.39269908169872414,0.0,0.13407512387538242,0.0,0.053116185051284355,0.13407512387538242,0.053116185051284355,0.5369029707141694,0.287854497860712,-1.2461571637691347,1.5143074115198993,-1.2461571637691347,1.5143074115198993,1,1,128,1,0.42887178271751136,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_naive,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0009,0.0,0.39269908169872414,0.0,0.13407512387538242,0.0,0.053116185051284355,0.13407512387538242,0.053116185051284355,0.5369029707141694,0.287854497860712,-0.8869063672690062,1.155056615019771,-1.0861222679801066,1.3542725157308713,1,1,128,1,0.42887178271751136,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_scaled_conformal,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0009,0.0,0.39269908169872414,0.0,0.13407512387538242,0.0,0.053116185051284355,0.13407512387538242,0.053116185051284355,0.5369029707141694,0.287854497860712,-1.2461571637668714,1.514307411517636,-1.2461571637668714,1.514307411517636,1,1,128,1,0.42887178271751136,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_conformal,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0010,0.2631578947368421,0.0,0.0,0.07195938456962706,0.0,0.02467316037559895,0.07195938456962706,0.02467316037559895,0.5369029707141694,0.287854497860712,-1.3082729030748899,1.4521916722141441,-1.3082729030748899,1.4521916722141441,1,1,128,1,0.33327515625503673,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_naive,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0010,0.2631578947368421,0.0,0.0,0.07195938456962706,0.0,0.02467316037559895,0.07195938456962706,0.02467316037559895,0.5369029707141694,0.287854497860712,-0.9490221065747616,1.0929408757140158,-1.1482380072858618,1.292156776425116,1,1,128,1,0.33327515625503673,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_scaled_conformal,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0010,0.2631578947368421,0.0,0.0,0.07195938456962706,0.0,0.02467316037559895,0.07195938456962706,0.02467316037559895,0.5369029707141694,0.287854497860712,-1.3082729030726266,1.4521916722118808,-1.3082729030726266,1.4521916722118808,1,1,128,1,0.33327515625503673,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_conformal,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0011,0.3157894736842105,0.39269908169872414,0.0,0.3013137400106192,0.0,0.17335519007222702,0.3013137400106192,0.17335519007222702,0.5369029707141694,0.287854497860712,-1.0789185476338978,1.6815460276551362,-1.0789185476338978,1.6815460276551362,1,1,128,1,0.3982337542627983,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_naive,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0011,0.3157894736842105,0.39269908169872414,0.0,0.3013137400106192,0.0,0.17335519007222702,0.3013137400106192,0.17335519007222702,0.5369029707141694,0.287854497860712,-0.7196677511337695,1.3222952311550078,-0.9188836518448698,1.521511131866108,1,1,128,1,0.3982337542627983,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,fixed_nn_scaled_conformal,fixed,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0011,0.3157894736842105,0.39269908169872414,0.0,0.3013137400106192,0.0,0.17335519007222702,0.3013137400106192,0.17335519007222702,0.5369029707141694,0.287854497860712,-1.0789185476316345,1.6815460276528729,-1.0789185476316345,1.6815460276528729,1,1,128,1,0.3982337542627983,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,adaptive_ig,adaptive,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0000,1.0,0.0,0.0,0.016021690442570152,0.0,0.0007677260805734617,0.016021690442570152,0.0007677260805734617,0.04423651349692881,0.023337116676030552,-0.2183654178254403,0.25040879871058064,-0.2183654178254403,0.25040879871058064,1,1,126,1,7.807755707981165,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,adaptive_ig_scaled,adaptive,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0000,1.0,0.0,0.0,0.016021690442570152,0.0,0.0007677260805734617,0.016021690442570152,0.0007677260805734617,0.04423651349692881,0.023337116676030552,-0.22730868545781105,0.2593520663429514,-0.22730868545781105,0.2593520663429514,1,1,126,1,7.807755707981165,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,adaptive_ig,adaptive,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0001,0.05263157894736842,0.7853981633974483,0.0,0.0,0.0,0.0,0.0,0.0,0.04423651349692881,0.023337116676030552,-0.23438710826801046,0.23438710826801046,-0.23438710826801046,0.23438710826801046,1,1,126,1,3.9192191244605232,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,adaptive_ig_scaled,adaptive,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0001,0.05263157894736842,0.7853981633974483,0.0,0.0,0.0,0.0,0.0,0.0,0.04423651349692881,0.023337116676030552,-0.19004091843607102,0.19004091843607102,-0.19004091843607102,0.19004091843607102,1,1,126,1,3.9192191244605232,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,adaptive_ig,adaptive,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0002,0.7368421052631579,0.47123889803846897,0.48966818080588903,0.4210688730213396,0.23476747394506864,0.20019409950904762,0.06859930778454942,0.034573374436021015,0.04423651349692881,0.023337116676030552,0.18668176475332915,0.6554559812893501,0.18668176475332915,0.6554559812893501,1,1,126,1,6.908677802383331,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,adaptive_ig_scaled,adaptive,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0002,0.7368421052631579,0.47123889803846897,0.48966818080588903,0.4210688730213396,0.23476747394506864,0.20019409950904762,0.06859930778454942,0.034573374436021015,0.04423651349692881,0.023337116676030552,0.20524729560607485,0.6368904504366044,0.20524729560607485,0.6368904504366044,1,1,126,1,6.908677802383331,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,adaptive_ig,adaptive,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0003,0.9473684210526315,0.7461282552275759,0.9182133337015687,0.8891710357854659,0.45906723389869136,0.44441636675782253,0.0290422979161028,0.014650867140868828,0.04423651349692881,0.023337116676030552,0.6547839275174554,1.1235581440534763,0.6547839275174554,1.1235581440534763,1,1,126,1,6.470607439421951,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,adaptive_ig_scaled,adaptive,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0003,0.9473684210526315,0.7461282552275759,0.9182133337015687,0.8891710357854659,0.45906723389869136,0.44441636675782253,0.0290422979161028,0.014650867140868828,0.04423651349692881,0.023337116676030552,0.7332811152004681,1.0450609563704636,0.7332811152004681,1.0450609563704636,1,1,126,1,6.470607439421951,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,adaptive_ig,adaptive,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0004,0.9473684210526315,0.039269908169872414,0.07226495659143614,0.016021690442570083,0.026253897673535153,0.0007677260805734554,0.05624326614886606,0.0254861715929617,0.04423651349692881,0.023337116676030552,-0.2183654178254404,0.2504087987105805,-0.2183654178254404,0.2504087987105805,1,1,126,1,9.054319647450308,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,adaptive_ig_scaled,adaptive,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0004,0.9473684210526315,0.039269908169872414,0.07226495659143614,0.016021690442570083,0.026253897673535153,0.0007677260805734554,0.05624326614886606,0.0254861715929617,0.04423651349692881,0.023337116676030552,-0.22730868545781102,0.25935206634295116,-0.22730868545781102,0.25935206634295116,1,1,126,1,9.054319647450308,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,adaptive_ig,adaptive,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0005,0.3157894736842105,0.7068583470577035,0.0,0.0,0.0,0.0,0.0,0.0,0.04423651349692881,0.023337116676030552,-0.23438710826801046,0.23438710826801046,-0.23438710826801046,0.23438710826801046,1,1,126,1,5.548939177283226,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,adaptive_ig_scaled,adaptive,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0005,0.3157894736842105,0.7068583470577035,0.0,0.0,0.0,0.0,0.0,0.0,0.04423651349692881,0.023337116676030552,-0.22012389762306944,0.22012389762306944,-0.22012389762306944,0.22012389762306944,1,1,126,1,5.548939177283226,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,adaptive_ig,adaptive,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0006,0.3684210526315789,0.2748893571891069,0.027499924458734226,0.04305816487379567,0.007600117819467077,0.012925340837244297,0.015558240415061445,0.00532522301777722,0.04423651349692881,0.023337116676030552,-0.1913289433942148,0.2774452731418061,-0.1913289433942148,0.2774452731418061,1,1,126,1,7.315955048876066,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,adaptive_ig_scaled,adaptive,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0006,0.3684210526315789,0.2748893571891069,0.027499924458734226,0.04305816487379567,0.007600117819467077,0.012925340837244297,0.015558240415061445,0.00532522301777722,0.04423651349692881,0.023337116676030552,-0.20766651082878101,0.29378284057637233,-0.20766651082878101,0.29378284057637233,1,1,126,1,7.315955048876066,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
sim,adaptive_ig,adaptive,0,128,multi,"0.00,0.10,0.20,0.35,0.50,0.70,0.90",test,test_0007,0.8421052631578947,0.39269908169872414,0.5396341224844705,0.6402120866697868,0.2595610046674608,0.31403202967082033,0.10057796418531628,0.05447102500335954,0.04423651349692881,0.023337116676030552,0.40582497840177634,0.8745991949377973,0.40582497840177634,0.8745991949377973,1,1,126,1,6.061246669552385,ideal,run_0_sweep_sim_adaptive,2026-02-16T08:21:05.315486+00:00,unknown,artifacts/raw/sim_sweeps/seed_0_shots_128
